Acute,Swelling,Does your knee feel unstable?,Can you bear weight comfortably?,Did you hear a loud pop?,Stiffness,Pain on the side of the knee,Pain more centrally located in the knee,Pain in the back of the knee,Pain in he medial side of knee,Pain lower part of knee,Pain walking up or down stairs,Output,,,,
0,1,1,1,1,0,1,1,1,0,1,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,0,1,1,1,0,1,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,0,1,1,1,1,0,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,0,1,1,1,1,0,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,0,1,1,1,1,1,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,0,1,1,1,1,1,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,0,0,0,0,0,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,0,0,0,0,0,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,0,0,0,0,1,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,0,0,0,0,1,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,0,0,0,1,0,0,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain (jumpers knee) or a MCL injury. Physical therapy is indicated. It is possible that your healthcare provider will request medical imaging. ",,,,
0,1,1,1,1,1,0,0,0,1,0,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain (jumpers knee) or a MCL injury. Physical therapy is indicated. It is possible that your healthcare provider will request medical imaging. ",,,,
0,1,1,1,1,1,0,0,0,1,1,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,0,0,0,1,1,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,0,0,1,0,0,0,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. If you experience knee pain while climbing up stairs, it could indicate a PCL assue as well. Physical therapy is recommended, but your healthcare provider may request imaging to rule out ruptures. ",,,,
0,1,1,1,1,1,0,0,1,0,0,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. If you experience knee pain while climbing up stairs, it could indicate a PCL assue as well. Physical therapy is recommended, but your healthcare provider may request imaging to rule out ruptures. ",,,,
0,1,1,1,1,1,0,0,1,0,1,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,0,0,1,0,1,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,0,0,1,1,0,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,0,0,1,1,0,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,0,0,1,1,1,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,0,0,1,1,1,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,0,1,0,0,0,0,"If your discomfort wasn't caused by an acute onset, you could be experiencing petallafermoal discomfort, or commonly known as jumper's knee. Physical therapy is indicated. ",,,,
0,1,1,1,1,1,0,1,0,0,0,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,0,1,0,0,1,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,0,1,0,0,1,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,0,1,0,1,0,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,0,1,0,1,0,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,0,1,0,1,1,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,0,1,0,1,1,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,0,1,1,0,0,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,0,1,1,0,0,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,0,1,1,0,1,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,0,1,1,0,1,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,0,1,1,1,0,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,0,1,1,1,0,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,0,1,1,1,1,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,0,1,1,1,1,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,1,0,0,0,0,0,"If your pain isn't acute and more chronic, then there may be an overuse injury or iliotibial band syndrome. This pain is caused when the connective tissue that extends from your pelvic bone to your shinbone becomes so tight that it rubs against the thighbone. Physical therapy and foam rolling/stretching is indicated here. If you've had an acute injury, it's recommended that you seek medical attention.",,,,
0,1,1,1,1,1,1,0,0,0,0,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,1,0,0,0,1,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,1,0,0,0,1,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,1,0,0,1,0,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,1,0,0,1,0,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,1,0,0,1,1,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,1,0,0,1,1,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,1,0,1,0,0,0,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. If you experience knee pain while climbing up stairs, it could indicate a PCL assue as well. Physical therapy is recommended, but your healthcare provider may request imaging to rule out ruptures. ",,,,
0,1,1,1,1,1,1,0,1,0,0,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. If you experience knee pain while climbing up stairs, it could indicate a PCL assue as well. Physical therapy is recommended, but your healthcare provider may request imaging to rule out ruptures. ",,,,
0,1,1,1,1,1,1,0,1,0,1,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,1,0,1,0,1,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,1,0,1,1,0,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,1,0,1,1,0,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,1,0,1,1,1,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,1,0,1,1,1,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,1,1,0,0,0,0,"If your discomfort wasn't caused by an acute onset, you could be experiencing petallafermoal discomfort, or commonly known as jumper's knee. Physical therapy is indicated. ",,,,
0,1,1,1,1,1,1,1,0,0,0,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,1,1,0,0,1,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,1,1,0,0,1,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,1,1,0,1,0,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,1,1,0,1,0,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,1,1,0,1,1,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,1,1,0,1,1,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,1,1,1,0,0,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,1,1,1,0,0,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,1,1,1,0,1,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,1,1,1,0,1,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,1,1,1,1,0,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,1,1,1,1,0,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
0,1,1,1,1,1,1,1,1,1,1,0,"Chronic knee pain can often times greatly benefit from physical therapy. If your pain is not acute and more chronic, there is a good chance that your underlying issues are due to mechanics. If this is the case, check out our videos on xyz. ",,,,
0,1,1,1,1,1,1,1,1,1,1,1,"If your pain isn't acute and more chronic, then there is the potential that you may be experiencing some patellar femoral pain, or jumpers knee. Physical therapy is indicated.",,,,
1,0,0,0,0,0,0,0,0,0,0,0,Looks like you've had an acute knee injury.,,,,
1,0,0,0,0,0,0,0,0,0,0,1,"Potential overuse injury. If the pain has come on after some sort of strenous activity, it could be that you are dealing with some patellar femoral pain, or jumpers knee. If you hear a loud pop, it is suggested that you seek medical attention to rule out any ligament ruptures. ",,,,
1,0,0,0,0,0,0,0,0,0,1,0,"Potential overuse injury. If the pain has come on after some sort of strenous activity, it could be that you are dealing with some patellar femoral pain, or jumpers knee. If you hear a loud pop, it is suggested that you seek medical attention to rule out any ligament ruptures. ",,,,
1,0,0,0,0,0,0,0,0,0,1,1,"Potential overuse injury. If the pain has come on after some sort of strenous activity, it could be that you are dealing with some patellar femoral pain, or jumpers knee. If you hear a loud pop, it is suggested that you seek medical attention to rule out any ligament ruptures. ",,,,
1,0,0,0,0,0,0,0,0,1,0,0,"Potential injury to the medial cruciate ligament (LCL) or meniscus. These injuries tend to occur during forceful twisting or rotation of the knee. If you are having trouble extending your knee, or cannot bear weight, it is recommended that you seek medical attention and get imaging. ",,,,
1,0,0,0,0,0,0,0,0,1,0,1,"Potential injury to the medial cruciate ligament (LCL) or meniscus. These injuries tend to occur during forceful twisting or rotation of the knee. If you are having trouble extending your knee, or cannot bear weight, it is recommended that you seek medical attention and get imaging. ",,,,
1,0,0,0,0,0,0,0,0,1,1,0,"Acute onset of meniscus/MCL pain along with potential patellar tendon pain. If your initial pain wasn't accompanied with a loud pop or immediate joint dysfunction, physical therapy is recommended.",,,,
1,0,0,0,0,0,0,0,0,1,1,1,"Acute onset of meniscus/MCL pain along with potential patellar tendon pain. If your initial pain wasn't accompanied with a loud pop or immediate joint dysfunction, physical therapy is recommended.",,,,
1,0,0,0,0,0,0,0,1,0,0,0,An acute episode where you experienced severe pain that feels like the back of the knee could indicate an PCL injury. It is recommended that you seek immediate medical attention to get imaging.,,,,
1,0,0,0,0,0,0,0,1,0,0,1,"An acute episode where you experienced severe pain that feels like the back of the knee could indicate an PCL injury. If you heard a popping sensation, or cannot bear weight comfortably, it is recommended that you seek immediate medical attention to get imaging.",,,,
1,0,0,0,0,0,0,0,1,0,1,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,0,0,1,0,1,1,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,0,0,1,1,0,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,0,0,1,1,0,1,"Potential injury to the medial cruciate ligament (LCL) or meniscus. These injuries tend to occur during forceful twisting or rotation of the knee. If you are having trouble extending your knee, or cannot bear weight, it is recommended that you seek medical attention and get imaging. ",,,,
1,0,0,0,0,0,0,0,1,1,1,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,0,0,1,1,1,1,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,0,1,0,0,0,0,"An acute episode where you experienced severe pain could indicate an ACL injury. If you heard a popping sensation or you cannot bear weight on the affected leg, it is recommended that you seek immediate medical attention to get imaging.",,,,
1,0,0,0,0,0,0,1,0,0,0,1,"An acute episode where you experienced severe pain could indicate an ACL injury. If you heard a popping sensation or you cannot bear weight on the affected leg, it is recommended that you seek immediate medical attention to get imaging.",,,,
1,0,0,0,0,0,0,1,0,0,1,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,0,1,0,0,1,1,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,0,1,0,1,0,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,0,1,0,1,0,1,"Potential injury to the medial cruciate ligament (LCL) or meniscus. These injuries tend to occur during forceful twisting or rotation of the knee. If you are having trouble extending your knee, or cannot bear weight, it is recommended that you seek medical attention and get imaging. ",,,,
1,0,0,0,0,0,0,1,0,1,1,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,0,1,0,1,1,1,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,0,1,1,0,0,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,0,1,1,0,0,1,"An acute episode where you experienced severe pain that feels like the back of the knee could indicate an PCL injury. If you heard a popping sensation, or cannot bear weight comfortably, it is recommended that you seek immediate medical attention to get imaging.",,,,
1,0,0,0,0,0,0,1,1,0,1,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,0,1,1,0,1,1,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,0,1,1,1,0,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,0,1,1,1,0,1,"Potential injury to the medial cruciate ligament (LCL) or meniscus. These injuries tend to occur during forceful twisting or rotation of the knee. If you are having trouble extending your knee, or cannot bear weight, it is recommended that you seek medical attention and get imaging. ",,,,
1,0,0,0,0,0,0,1,1,1,1,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,0,1,1,1,1,1,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,1,0,0,0,0,0,"A potential acute injury of the lateral cruciate ligament (LCL). If you heard a loud pop or cannot bear weight, t is recommended that you seek medical attention to get imaging.",,,,
1,0,0,0,0,0,1,0,0,0,0,1,"A potential acute injury of the lateral cruciate ligament (LCL). If you heard a loud pop or cannot bear weight, t is recommended that you seek medical attention to get imaging.",,,,
1,0,0,0,0,0,1,0,0,0,1,0,"Potential acute patellar femoral pain or jumpers knee. Physical therapy is indicated. If you cannot bear weight or heard a loup pop before the onset of your pain, it is recommended that you seek medical attention. ",,,,
1,0,0,0,0,0,1,0,0,0,1,1,"Potential overuse injury. If the pain has come on after some sort of strenous activity, it could be that you are dealing with some patellar femoral pain, or jumpers knee. If you hear a loud pop, it is suggested that you seek medical attention to rule out any ligament ruptures. ",,,,
1,0,0,0,0,0,1,0,0,1,0,0,"Acute onset of knee pain. If your pain was accompanied with a loud popping sensation, it is recommended that you seek medical attention to receive imaging.",,,,
1,0,0,0,0,0,1,0,0,1,0,1,"Potential injury to the medial cruciate ligament (LCL) or meniscus. These injuries tend to occur during forceful twisting or rotation of the knee. If you are having trouble extending your knee, or cannot bear weight, it is recommended that you seek medical attention and get imaging. ",,,,
1,0,0,0,0,0,1,0,0,1,1,0,"Acute onset of knee pain. If your pain was accompanied with a loud popping sensation, it is recommended that you seek medical attention to receive imaging.",,,,
1,0,0,0,0,0,1,0,0,1,1,1,"Acute onset of knee pain. If your pain was accompanied with a loud popping sensation, it is recommended that you seek medical attention to receive imaging.",,,,
1,0,0,0,0,0,1,0,1,0,0,0,An acute episode where you experienced severe pain that feels like the back of the knee could indicate an PCL injury. It is recommended that you seek immediate medical attention to get imaging.,,,,
1,0,0,0,0,0,1,0,1,0,0,1,"An acute episode where you experienced severe pain that feels like the back of the knee could indicate an PCL injury. If you heard a popping sensation, or cannot bear weight comfortably, it is recommended that you seek immediate medical attention to get imaging.",,,,
1,0,0,0,0,0,1,0,1,0,1,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,1,0,1,0,1,1,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,1,0,1,1,0,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,1,0,1,1,0,1,"Potential injury to the medial cruciate ligament (LCL) or meniscus. These injuries tend to occur during forceful twisting or rotation of the knee. If you are having trouble extending your knee, or cannot bear weight, it is recommended that you seek medical attention and get imaging. ",,,,
1,0,0,0,0,0,1,0,1,1,1,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,1,0,1,1,1,1,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,1,1,0,0,0,0,An acute episode where you experienced severe pain could indicate an ACL injury. It is recommended that you seek immediate medical attention to get imaging.,,,,
1,0,0,0,0,0,1,1,0,0,0,1,"An acute episode where you experienced severe pain could indicate an ACL injury. If you heard a popping sensation or you cannot bear weight on the affected leg, it is recommended that you seek immediate medical attention to get imaging.",,,,
1,0,0,0,0,0,1,1,0,0,1,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,1,1,0,0,1,1,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,1,1,0,1,0,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,1,1,0,1,0,1,"Potential injury to the medial cruciate ligament (LCL) or meniscus. These injuries tend to occur during forceful twisting or rotation of the knee. If you are having trouble extending your knee, or cannot bear weight, it is recommended that you seek medical attention and get imaging. ",,,,
1,0,0,0,0,0,1,1,0,1,1,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,1,1,0,1,1,1,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,1,1,1,0,0,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,1,1,1,0,0,1,"An acute episode where you experienced severe pain that feels like the back of the knee could indicate an PCL injury. If you heard a popping sensation, or cannot bear weight comfortably, it is recommended that you seek immediate medical attention to get imaging.",,,,
1,0,0,0,0,0,1,1,1,0,1,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,1,1,1,0,1,1,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,1,1,1,1,0,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,0,1,1,1,1,0,1,"Potential injury to the medial cruciate ligament (LCL) or meniscus. These injuries tend to occur during forceful twisting or rotation of the knee. If you are having trouble extending your knee, or cannot bear weight, it is recommended that you seek medical attention and get imaging. ",,,,
1,0,0,0,0,0,1,1,1,1,1,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
